question,answer,confidence_score,verbal_confidence
What was painter Rubens first name?,peter,0.6647576746079228,I think this is correct
Zloty and Grosz are money in which country?,poland,0.8366495785459679,I am likely correct
The cathedral in which British city is known as ‘The Ship of the Fens’?,ely,0.7391214717836109,I think this is correct
"""What type of towns often start with the letters """"Bad"""" in Germany? ( Baden-baden, for example )""",spa towns,0.6914988050130348,I think this is correct
In which Hampshire village is the National Motor Museum?,beaulieu,0.706325438402567,I think this is correct
"""The musical """"The Sound of Music"""" is associated with which geographical area?""",austria,0.6954159475639885,I think this is correct
"Revealed in the author's archives given to Oxford's Bodelian Library in 2008, what occupationally titled novel had the working name The Reluctant Autumn of George Smiley?",tinker tailor soldier spy,0.786644636455122,I am likely correct
On which river is Shrewsbury?,severn,0.8737806592361085,I am likely correct
"""Which French artist, along with Picasso, was a founder of Cubism ? He designed sets for Diaghilev ballets and was awarded the Legion D'Honneur. Among his works are """"The Woman Musician"""" and """"The Candlestick"""".""",georges braque,0.7392419588171796,I think this is correct
Kenneth Wolstenholme was a commentator for which sport?,football,0.771178354340348,I am likely correct
"September 23, 1939 saw the death of what famed neurologist, best known for founding the field of psychoanalysis?",sigmund freud,0.7912981255072222,I am likely correct
Which Roxy Music hit single features Robert E Lee?,virginia plain,0.5560402214230246,I am unsure
What was the name of the company that 'Reginald Perrin' worked for in 'The Fall and Rise of Reginald Perrin'?,sunshine desserts,0.7218108420910925,I think this is correct
Who was the only British Prime Minister to hold office during the reign of King Edward VIII?,stanley baldwin,0.8904687079617283,I am likely correct
Where did Anita Roddick open her first Body Shop,brighton,0.8467463760525031,I am likely correct
Who was the last inmate of Spandau jail in Berlin?,rudolf hess,0.8215381012059971,I am likely correct
"""Under what name did Mrs. Middleton Murray publish works such as """"The Garden Party"""", """"The Dove's Nest"""" and """"Something Childish""""?""",katherine mansfield,0.7128887743492849,I think this is correct
Which motor manufacturer makes the models Note and Juke?,nissan,0.715456637104902,I think this is correct
Shingles is an adult form of what illness?,chicken pox,0.8578038201858471,I am likely correct
In which Jane Austen novel is Frederick Wentworth the lover of Anne Elliot?,persuasion,0.7802561573321751,I am likely correct
What is the American version of Strictly Come Dancing called?,dancing with stars,0.8435584007646539,I am likely correct
What is the name given to the official residence provided for the Olympic athletes?,olympic village,0.826051808932189,I am likely correct
"What is the name of the cathedral in Red Square, Moscow?",st basil s,0.7944154900815817,I am likely correct
"Who lived from 1895 to 1973, directing films such as the 1929 version of Stagecoach, The Grapes of Wrath and the Quiet Man?",john ford,0.7453637029487469,I think this is correct
What is the force that opposes the relative motion of two bodies that are in contact?,friction,0.8633839483295095,I am likely correct
Bass red triangle was the first ever registered (UK)?,trademark,0.7564501953591765,I am likely correct
Which Roman historian was the son-in-law of Agricola the Roman Governor of Britain?,tacitus,0.7050500993207812,I think this is correct
What post was held by Winston Churchill during the 1926 General Strike in the UK?,chancellor,0.822632337473578,I am likely correct
What type of animal is a bonobo?,ape,0.8381626678770688,I am likely correct
"When suffix letters were first used on British car registration plates the letter was used for a calendar year, later, to suit the car industry, the letter changed on August 1 each year, which letter was consequently used for only seven months?",e,0.6986855005691159,I think this is correct
"Said to refer erroneously to the temperature at which book paper catches fire, the title of Ray Bradbury's 1953 novel about a futuristic society in which reading books is illegal, is called 'Fahrenheit...' what? 972; 451; 100; or 25?",451,0.7730444681920376,I am likely correct
What acid is found in tea?,tannic,0.7974702415912083,I am likely correct
Glenn Miller played which musical instrument?,trombone,0.7885976082988309,I am likely correct
Which King of Macedon a great military leader was reputedly never defeated in battle?,alexander great,0.6502533067697619,I think this is correct
"Since the foundation of the Football League which is the only team from outside the League (or Premier League) to win the FA Cup, doing so in 1901?",tottenham hotspur,0.7862776875014974,I am likely correct
"""In what city did James Joyce's """"Ulysses"""" take place?""",dublin,0.8504375171719203,I am likely correct
"Which animated film, created by Dream Works Animations, is the highest-grossing film worldwide of 2009 so far? (May 2009)",monsters vs aliens,0.7325712996082465,I think this is correct
What is the collective noun for a group of pigs?,herd,0.7758483116659974,I am likely correct
-Day in 1944 was the greatest sea-bourn invasion in history. What was the code name for the operation?,operation overlord,0.7034731003973127,I think this is correct
In what month was the attack on Pearl Harbor?,december,0.8598841029487599,I am likely correct
What was depicted on the reverse side of a pre-decimal halfpenny?,ship,0.6510757829578847,I think this is correct
Which 2008 musical film is set on the fictional Greek island of Kalokairi?,mamma mia,0.5985673568370316,I am unsure
In what month is Hogmanay celebrated?,december,0.8435249371715089,I am likely correct
What is the name of the dog in Jerome K Jerome’s ‘Three Men in a Boat’?,montmorency,0.7219913856347181,I think this is correct
Which edible nut is found on a variety of Hickory Tree?,pecan,0.8077015133141778,I am likely correct
The Belgian beer ‘Kriek’ is flavoured with which fruit?,cherry,0.8108687071199638,I am likely correct
From which wood is a cricket bat traditionally made?,willow,0.8260798087130143,I am likely correct
"Congo, Sensation, President Grevy and Beauty of Moscow are all varieties of which garden plant?",lilac,0.6153580975830842,I think this is correct
Karl Eisner created which multitool?,swiss army knife,0.7000527054683426,I think this is correct
The Manuel M.Torres Dam is the largest hydro plant in which country?,mexico,0.7476055734599374,I think this is correct
"The volcano Olympic Mons, three times taller than Mount Everest, and the highest peak in the Solar System, is on?",mars,0.725582777770608,I think this is correct
Hidrosis is the medical term for which bodily function?,sweating,0.8161422380406816,I am likely correct
Name Tchaikovsky's famous ballet which begins on Christmas Eve?,nutcracker,0.7528797423622662,I am likely correct
What was the name of the Super Typhoon that devastated the Philippines and Southeast Asia in November 2013?,haiyan,0.8272800976844329,I am likely correct
Anatomy. Where are the intercostal muscles situated?,between ribs,0.8808018960981225,I am likely correct
Which competition was won by Nadiya Hussain in 2015?,great british bake off,0.8009329630075799,I am likely correct
"""In the """"Peanuts"""" comic strip, who is Lucy's brother?""",linus,0.769692351491555,I am likely correct
Phlebitis refers to inflammation of what part of the human body?,veins,0.8274117656693821,I am likely correct
Which major computer language shares it's name with an Indonesian Island ?,java,0.8456648227697473,I am likely correct
Which 'Smokey' Robinson hit took 'Japan' to number nine in 1982?,i second that emotion,0.5497573081364425,I am unsure
Anosmia is the lack of which of the senses in humans?,smell,0.8616210403047129,I am likely correct
How many pennies were in a British pre-decimal pound? 120; 200; 204; or 240?,240,0.7876313143449243,I am likely correct
The song ‘Seventy Six Trombones’ is from which musical show?,music man,0.6290191003263825,I think this is correct
"In Greek mythology, who were Arges, Brontes and Steropes?",cyclopes,0.6770131308689842,I think this is correct
"""In Scotland and northern England, what is a """"bairn""""?""",child,0.8367109265904104,I am likely correct
In what month is the Munich Oktoberfest beer festival held?,september,0.8385424220854804,I am likely correct
Who founded the 'London Philharmonic Orchestra' in 1931?,sir thomas beecham,0.7912230976767811,I am likely correct
